text,label
finnish investment group Panostaja Oyj say net profit go 8.6 mln euro $ 11.4 mln fiscal 2005 06 end October 31 2006 2.8 mln euro $ 3.7 mln period fiscal 2004 05,1
finnish metal component supplier Componenta Oyj say net profit go 3.5 mln euro $ 4.5 mln 2006 2.2 mln euro $ 2.8 mln 2005,1
finnish silicon wafer technology company Okmetic Oyj OMX Helsinki okm1v report Thursday 30 October operating profit EUR7 .4 m January September 2008 EUR6 .1 m corresponding period 2007,1
Fiskars Brands report net sale EUR 145.8 mn EUR 138.4 mn,1
GeoSentric Oyj s GeoSolutions Business Unit GyPSii mobile digital lifestyle application geo mobility social networking platform sign agreement Nanjing MyNet gypsii mobile social networking platform available customer China Mobile,1
HELSINKI AFX Outokumpu Technology say sign 3.5 mln eur agreement Mongolia Erdenet Mining Corporation engineering HydroCopper plant build Erdenet site,1
proportion pay standing order grow 2009,1
addition demand Finland export line stone product increase,1
January September 2007 group net sale continue operation rise EUR 213.1 mn EUR 172.6 mn corresponding period 2006,1
July September 2008 YIT net sale increase EUR 970.8 mn compare EUR 906.8 mn corresponding period 2007,1
reporting period net sale rise 8 year year EUR64 .3 m business acquisition realize half 2008 09 effect EUR10 .9 m review period,1
reporting period company operating profit grow 43.2 EUR 6 million,1
year net sale rise EUR 68.3 million EUR 62.2 million,1
year company raise turnover approximately 7 million lita EUR 2 mln 6.1 million lita 2004,1
adp News Nov 18 2008 Finnish AC drive manufacturer Vacon Oyj OMX VAC1V say today set new representative office Romania Ukraine serve grow market eastern southeastern Europe,1
Marimekko Group year net sale estimate increase 10,1
net sale surge 30 EUR 36 million,1
net sale go 1 year year EUR 29 million affect business acquisition realize previous financial period effect EUR 5.1 million review period,1
market share rise 49.14 percent 48.51 percent year early,1
Nokia world large mobile phone manufacturer China Postel China large mobile phone distributor long stand partnership continue grow strong time,1
October December sale 302 mln eur 25.3 pct increase year year,1
Olvi control 94 percent stake Ragutis A. Le Coq say annual report publish early year lithuanian brewery sale reach 15.04 million euro year rise 20.4 percent 12.49 million euro 2004,1
Olvi expect sale market share increase quarter 2010,1
Olvi target strengthen market share soft drink mineral water cider long drink energy drink,0
operate profit increase EUR 14.0 mn EUR 4.9 mn corresponding period 2005,1
operate profit asian plant grow markedly,1
operate profit total EUR 825mn EUR 763mn 2004,1
operate profit total EUR 83.0 mn EUR 23.5 mn year year,1
production capacity increase 36 000 85 000 tonne year raw material continue recycle paper board,1
profit period increase EUR 2.9 mn EUR 10.5 mn,1
profit share EUR 1.03 EUR 0.87,1
return capital employ rise 4.8 percentage point 19.6,1
revenue July September grow 21 percent EURO 2.3 billion finnish company say Thursday,1
revenue grow 1 percent euro742 .2 million us$ 964 million euro735 million,1
Ruukki order book end 2010 30 year year 10 quarter quarter,1
Ruukki sign contract norwegian company Veidekke Entreprenor,1
sale Finland rise 3.9 international growth 0.7,1
sale security system packaging increase slightly,1
Stora Enso quarter pre tax profit double EUR 197mn,1
strong growth see new market Russia Czech Republic Slovakia,1
airline order Airbus A350 900 aircraft delivery 2011 lead airline late variant Rolls Royce Trent series engine call 1700,1
"company intensify smelter operation increase annual production capacity 230,000 tonne copper",1
company market share continue increase,1
company schedule traffic measure revenue passenger kilometre RPK grow 2 nearly 3 passenger carry schedule flight February 2009,1
company say investment new market area result sale increase Sweden Poland Russia Lithuania,1
disposal Autotank strengthen Aspo capital structure comment Gustav Nyberg CEO Aspo,1
earning share quarter come 0.25 eur 0.20 eur quarter year early,1
economic occupancy rate Sponda property portfolio rise 91.2 88.8 2006,1
finnish supplier BSS OSS vas telecom operator Tecnotree receive expansion order worth total us$ 7.3 mn convergent charging generation message solution Latin America company announce specify operator place order,1
group 12 month operating profit grow 31 percent 337.8 million euro,1
growth activeness Talentum customer start end 2009 continue reporting period company state,1
growth net sale half 2008 28 compare half 2007,1
pretax profit group life insurance business increase EUR 36 million EUR 27 million,1
pretax profit group life insurance business increase EUR36 m EUR27 m,1
"total delivery volume paper business 2010 1,155,000 tonne 1,132,000 tonne 2009",1
value firm forestry holding increase SEK 3.6 bn,1
new deal strengthen partnership Telemig Celular Tecnomen start beginning Telemig prepaid operation,1
turnover rise EUR21 m EUR17 m,1
Xerox Stora Enso team tailor iGen3 short run demand packaging market,1
YIT Construction town Riihim+Æki sign lease contract town occupy Travel Centre office facility,1
upgrade intend raise network capacity 450 mhz 630 MHz city enable bi directional service digital television broadband datum,1
finnish company Stockmann sign contract company Technopolis,0
"accord notice Skandinaviska Enskilda Banken AB publ Helsinki Branch 10 August 2009 divest total 11,958,000 Alma Media share Ilkka Yhtyma Oyj Kaleva Kustannus Oy condition agreement company 1 July 2009 fulfil",0
previously announce GeoSentric Oyj enter financing agreement lead investor June 30 2010 enable Company receive financing aggregate 6 m,0
time market automate liquid handling device large pipette accord Biohit,0
Efore ceo Reijo Maihaniemi say company develop deliver power supply unit respective system base technology chinese sector company ZTE Corp 000063,0
Finnish Talvivaara Mining Co HEL TLV1V say Thursday pick BofA Merrill Lynch JPMorgan NYSE JPM joint bookrunner plan issue convertible note worth EUR250 m USD332 m,0
"lead production turn increase 60,000 tonne 2009 twofold increase current capacity level Zahariev say",1
Lemminkainen Oyj say sign credit agreement Nordea Bank STO NDA Pohjola Bank HEL POH1S Sampo Bank HEL SAMAS Svenska Handelsbanken STO SHB,0
Pohjola increase stake 45 2013,0
Scandic Feed diversify Tosno product portfolio,0
separately YIT Corporation austrian firm E AG week sign agreement sale E building system service business Germany Austria Poland Czech Republic Hungary Romania EUR 55 mln,1
agreement JM series contract TeliaSonera sign recent month residential construction real estate management company Sweden,0
company intend raise production capacity 2006,1
estimate value contract EUR12 .4 m. Vaisala headquarter Helsinki Finland develop manufacture electronic measurement system meteorology environmental science traffic industry,0
"mall Baltic Pearl development project city St Petersburg Baltic Pearl CJSC subsidiary Shanghai Foreign Joint Investment Company develop home 35,000 people",0
new facility know Technopolis Pulkovo introduce russian market entirely new concept create operate grow commercially fund science technology park support growth knowledge intensive company,0
company expand offering North Central South America,1
member partner use apparent increase efficiency result service observe Perttu Puro Tradeka,1
vacon control 5 company investment fund Power Fund I. EUR 1.0 = usd 1.397,0
` order include Wartsila order book second quarter company add,0
` ` Management decide end 2005 increase cathode copper capacity,0
4 complete shareholder Otto Henrik Bernhard Nyberg 5 information share transfer correspond 5.68 total number share Aspo Plc,0
data processing unit collect datum calculate RVR value provide datum user interface,0
tinyurl link take user scamme site promise user earn thousand dollar Google NASDAQ GOOG cash advertiser,-1
ALEXANDRIA Va. March 28 Pertti Salmi Hanna Vuolteenaho Oulu Finland Sami Viitasaari Ii Finland develop ornamental design handset U.S. Patent Trademark Office announce,0
ALEXANDRIA Va. Oct. 3 Markka a. Oksanen Harald Kaaja Helsinki Finland Juha Salokannel Kangasala Finland Arto Palin Viiala Finland develop system provide communication security,0
early report Nokian Tyres build plant town Vsevolozhsk Russia Leningrad Region annual production capacity 4 million tire,0
Biohit Inc. expand mline Family Pipettors addition new 1 10 ml volume range,0
Capman finnish alternative asset manager acquisition Helsinki focus vehicle Real Estate Fund I. fund buy seven story office build 1973 underwent refurbishment end 1990,0
compare FTSE 100 index rise 36.7 point 0.6 day relative price change -0.2,-1
compare FTSE 100 index rise 51.5 point 0.9 day relative price change -0.6,0
compare FTSE 100 index rise 94.9 point 1.6 day relative price change -0.4,-1
delivery start later 2010 volume increase year 2011 2012,0
Finland Nokian Tyres Kazakhstan Ordabasy Corporation sign agreement build plant Astana produce car tire Ordabasy chairman Dinmukhamet Idrisov say press conference,1
finnish business software group AffectoGenimap Oyj say sign agreement acquire share swedish sector company Intellibis Ab 12 mln euro $ 15.8 mln debt free basis,1
finnish heat retain fireplace maker Tulikivi Oyj say August 29 2007 local tile stove utility ceramic subsidiary Kermansavi Oy merge Tulikivi mean absorption order streamline late corporate structure,0
finnish silicon wafer manufacturer Okmetic Oyj say June 29 2007 sign agreement Nordea Bank Finland Plc local subsidiary swedish commercial bank Nordea Bank AB refinance Okmetic syndicate bank facility amount 20 mln euro $ 26.9 mln,1
furthermore Bunge sign licensing agreement Sunnuntai Carlshamn Mejeri brand,1
German Commerzbank AG Hamburg Branch JP Morgan NYSE JPM participate arranger dutch ING ams INGA co arranger,0
April 2005 Neste separate parent company finnish energy company Fortum list Helsinki Stock Exchange,0
Russia Raisio Food Division home market stretch way Vladivostok,0
September 2010 finnish group agree buy danish company Rose Poultry s EUR23 .9 m combination cash stock,1
increase number share base option right grant management company stock option plan 2006,0
plan expand product portfolio harbor segment chief executive Pekka Lundmark tell Financial Times Deutschland,1
30 office worldwide 90 pct net sale generate outside Finland,0
has80 branch Finland annual revenue Finland,0
KAUKO TELKO LTD PRESS RELEASE 19.06.2007 14.00 1 1 Telko Group Kauko Telko expand strategic partnership BP Industrial Lubricants Services BP ILS acquire total ownership BP swedish retail company Molub alloy AB,1
MILAN AFX italian shipping group Grimaldi increase stake finnish company Finnlines 35.4 pct 30.5 pct hold June accord news agency ANSA,0
Nokia message 1.1 enable customer receive e mail 10 e mail account mobile phone support POP IMAP e mail service,0
"production capacity rise gradually 170,000 tonne 215,000 tonne",1
Ramirent s danish subsidiary Ramirent S today sign agreement acquire business asset machinery rental company Jydsk Materiel Udlejning locate West Jutland,1
share REPURCHASE 11.01.2008 Helsinki Stock Exchange behalf Sampo plc Danske Bank S Helsinki Branch,0
solidium pick Tikkurila share dividend book value EUR15 .80 share,0
takoma carry transaction acquire entire share capital Moventas Parkano Oy run factory Parkano southern Finland,0
agreement provide Switch double converter capacity whilst open manufacturing location China,1
building owner developer Sun Hung Kai Properties Group large property company Hong Kong develop type premium residential commercial project sale investment,0
company aim finalize negotiation sign contract start October 2008,0
company sign letter intent sale 17 September 2010 envisage seal actual agreement 1 January 2011,0
company say November 16 2006 Real Estate Fund Ky sign agreement finnish window maker Fenestra Oy build window plant Forssa southern Finland,1
company commit expand Apollo portfolio,1
contract sign yesterday run year include year extension option,0
contract cover installation training start service,0
contract value amount EUR11 m company add,0
contract sign acquire uranium produce Sotkamo nickel zinc eastern Finland own Talvivaara,1
expand agreement cover sale marketing distribution Benefon navigation locator device China,0
"OMX Nordic 40 omxn40 index comprise 40 trade nordic stock Nasdaq OMX exchange close 0.43 1,138.84 point Wednesday",1
"OMX Nordic 40 omxn40 index comprise 40 trade nordic stock Nasdaq OMX exchange close 1.29 1,084.47 point Friday",1
TietoEnator sign agreement acquire indian research development r&d service provider turnkey software solution developer Fortuna Technologies Pvt Ltd. 21 mln euro $ 30.3 mln September 2007,0
